Date,Year,Month,ADM1_PCODE,area_km2,NDVI_d,dewpoint_temperature_2m_d,humidity_d,max_temperature_2m_d,min_temperature_2m_d,surface_pressure_d,temperature_2m_d,total_precipitation_d,u_component_of_wind_10m_d,v_component_of_wind_10m_d,max_elevation_d,mean_elevation_d,min_elevation_d,stdDev_elevation_d,variance_elevation_d,PopTotal,Pop0_19,Pop20_99,PopTotal_Urban,PopTotal_Rural,cases_total,cases0_19,cases20_99,Forest_Cover_Percent,Urban_Cover_Percent,WaterSupply_PublicNetworkInside,WaterSupply_PublicNetworkBuilding,WaterSupply_PoolPublicUse,WaterSupply_Tanker,WaterSupply_Well,WaterSupply_Aqueduct,WaterSupply_RiverLake,WaterSupply_Other,WaterSupply_Closeby,WithElectricity,WithoutElectricity,rur_prov,urb_prov,urbrur_prov,Hygienic_PublicNetworkInside,Hygienic_PublicNetworkBuilding,Hygienic_SepticTank,Hygienic_Latrine,Hygienic_Well,Hygienic_RiverLake,Hygienic_OpenField,Hygienic_Other,HouseType_Independent,HouseType_Flat,HouseType_Farm,HouseType_HoodAlley,HouseType_Hut,HouseType_Improvised,HouseType_NonHumanHabitation,HouseType_Other,HouseType_Collective
2019-03-01,2019,3,PE16,376591.7743138637,0.16090455979191085,296.75398834247176,90.1682505835931,305.5425173729808,295.1572445492466,99059.6984808912,298.4831039137555,4.176976051784031,-0.10124607718328571,-0.010947902604513112,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,282,113,169,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-04-01,2019,4,PE16,376591.7743138637,0.24959017936536312,296.6570496775813,88.22247816028062,306.08815946793936,294.30403018667397,99064.98610280454,298.7521564450365,2.879275809753172,-0.21551531226200293,-0.11904886204073778,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,236,107,129,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-05-01,2019,5,PE16,376591.7743138637,0.24874468794451726,296.37186803157067,88.20712531739817,305.2126121138406,294.3493036262283,99128.24045688899,298.465271213435,2.5308449692464574,-0.2593491066560073,0.03616595049809865,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,83,32,51,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-06-01,2019,6,PE16,376591.7743138637,0.2043693818832868,296.04124288805997,91.70939648234759,303.92391841311496,293.9807579847181,99317.84473388385,297.4825084143522,2.8329269450546417,-0.09956816663392339,-0.024527474816990753,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,92,34,58,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-07-01,2019,7,PE16,376591.7743138637,0.2877319172860146,295.33729015299184,89.53468164728312,303.8784166640396,291.71951006573113,99347.45234051831,297.16669517659443,2.0293615088540347,-0.08249252090799737,-0.036691606078052275,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,34,11,23,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-08-01,2019,8,PE16,376591.7743138637,0.4382659548955848,295.07350546392917,84.40713984220905,305.1836018113769,290.7132290245936,99388.05052672818,297.89253457642,1.1515850616258152,0.013711064684557035,-0.014271944769782956,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,77,31,46,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-09-01,2019,9,PE16,376591.7743138637,0.4633008425010391,296.722123404572,86.64404190542089,306.4183961839577,294.80211705770495,99147.28006701487,299.12739384492687,1.4338571479704307,-0.03234760510214735,-0.15131560404268202,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,20,6,14,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-10-01,2019,10,PE16,376591.7743138637,0.2501234984782925,296.431092811969,89.24314309448151,305.1899185214896,294.50023323358965,99036.32385830901,298.3296627460891,2.1626596051765077,-0.08271379382292385,-0.17278321403131042,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,72,37,35,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-11-01,2019,11,PE16,376591.7743138637,0.2331069465819705,296.76721429728343,90.10578738993318,305.0820873430394,294.88342133315103,98881.84355696235,298.5083266292135,2.888274233896873,-0.04275811709650786,-0.35978283499284874,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,297,125,172,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2019-12-01,2019,12,PE16,376591.7743138637,0.1872346103295627,296.7721472085592,90.56577716546501,304.9118438648431,295.1524450702457,98950.28342255515,298.42764856252285,3.7241826561704623,-0.11636524450673837,-0.4104374453146655,850.9748507738576,178.0802752523051,75.55455296318664,92.12835008555086,17874.714271585737,981899,446868,535031,665892,316005,539,310,229,95.87650485338801,0.033191409510000006,87471,7476,8719,5720,31711,383,42909,3846,1291,142019,47507,0.0,0.0,1.0,68764,11037,7394,27249,30874,8240,33539,2429,205451,518,3779,478,10088,459,235,0,1255
2010-01-01,2010,1,PE17,84947.6403140656,0.17270048442657857,295.78897104953796,87.43986572912327,305.370432174174,294.0633561434351,96824.1372310355,298.0198093777147,4.561583705005226,0.5456070746866987,-0.7276829418089796,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,149,31,118,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-02-01,2010,2,PE17,84947.6403140656,0.1414695176671241,296.39518297234923,88.05113176784546,305.4055046506706,295.1459408187798,96789.46318369705,298.5184612316764,4.576509078604946,0.4541195779623977,-0.7584683085937369,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,105,21,84,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-03-01,2010,3,PE17,84947.6403140656,0.23061881993510236,296.35209768899296,87.59447032573769,305.85246538912094,293.899711676878,96901.86059371465,298.5620455215123,4.371003772896345,0.0761351743456951,-0.18733695765732766,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,141,37,104,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-04-01,2010,4,PE17,84947.6403140656,0.3656661660590948,294.94605755111513,82.03384282784063,305.7274230352953,292.4527602921195,97053.86860393165,298.2299844719145,1.528059135843085,-0.34714945241345546,0.16588208015072703,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,162,30,132,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-05-01,2010,5,PE17,84947.6403140656,0.3261349709724293,293.2936728944253,82.70130170016716,303.81718427785967,288.1199980781732,97164.83302464976,296.40359071806756,1.0900830209792487,-0.35648938822315807,0.17377256047201758,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,209,55,154,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-06-01,2010,6,PE17,84947.6403140656,0.5499772547214563,293.0073092644335,76.87498882959395,304.69783721663504,289.61875230325614,97278.98966603208,297.3278684959946,0.18390374488728312,0.10916267819996119,-0.022798568553887004,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,130,28,102,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-07-01,2010,7,PE17,84947.6403140656,0.4211798200166556,291.33478096816077,76.07042245291578,304.7910656870515,284.49764860329543,97259.10411095356,295.77423446796956,0.3726620091439982,0.04020957078827813,0.08135428126374515,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,72,14,58,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-08-01,2010,8,PE17,84947.6403140656,0.5983394156978146,290.33404360217673,61.448017463081904,308.22037497650405,287.5412760148725,97189.83526830653,298.29556725413806,0.4884945923590013,-0.06141594048746595,0.38974473563637374,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,46,10,36,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-09-01,2010,9,PE17,84947.6403140656,0.4831034555711369,294.62011456792493,76.98835526969988,307.24562981872896,290.7362180389832,96947.88624188547,298.966568744023,1.098576870787157,0.3896853912075903,-0.12925065981211026,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,56,15,41,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-10-01,2010,10,PE17,84947.6403140656,0.35764993364938485,294.8304753268274,83.11725700253625,306.45233917364845,289.2082806767263,96910.68768752164,297.8920404279834,2.3779556573904186,0.17189189193917778,-0.07686223067506792,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,469,94,375,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-11-01,2010,11,PE17,84947.6403140656,0.268044080715127,294.41405202933555,83.01045873870447,305.62378878557666,291.184344250979,96768.54871600105,297.4861782946689,2.6827036945658103,0.16181098266621108,-0.3155273284122764,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,1059,232,827,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2010-12-01,2010,12,PE17,84947.6403140656,0.2638318380438167,294.8251926598657,82.52316737765342,306.0821080261347,288.14959896488193,96649.33219376602,298.00525199138286,3.1726758484372466,0.8010062880112098,-0.9106381027825559,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,354,72,282,96.96400331618545,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-01-01,2011,1,PE17,84947.6403140656,0.1521222100892468,295.4125595210889,88.65774574712728,304.42143531965957,293.7613043116289,96714.92314976115,297.4055616467854,4.70120236099323,0.6947699963626021,-0.8771842434645033,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,419,76,343,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-02-01,2011,2,PE17,84947.6403140656,0.14700121232759933,295.19903979967586,89.75484353902345,304.666934915643,293.4383380777913,96864.39430813407,296.98418800873077,5.624171830437365,0.5071290533417178,-0.6246383485484737,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,483,96,387,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-03-01,2011,3,PE17,84947.6403140656,0.18440942178367903,295.31392890384717,89.71324475072903,303.8519680493335,293.3542266509655,96865.28570682296,297.10840562420543,3.9614623830945868,0.26047982584251145,-0.2764043730711588,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,317,61,256,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-04-01,2011,4,PE17,84947.6403140656,0.2909914646260635,295.2025656190154,87.54320276162622,303.56554405016834,292.06472445192105,96997.95762809171,297.40325512710837,2.1865674617303577,-0.02949305138516359,-0.1191230508044146,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,129,34,95,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-05-01,2011,5,PE17,84947.6403140656,0.4099786540058279,292.8210861951899,80.09305327737678,304.76216837622735,289.15503510455255,97182.52318295384,296.449453068222,0.7224193786664859,-0.6000058172371207,0.5200937592964935,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,89,29,60,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-06-01,2011,6,PE17,84947.6403140656,0.3956906321492267,292.7668115511943,78.77185306970324,303.7836472631616,288.0086456446773,97175.97143624746,296.670955749755,0.3171215214046738,0.1357002144399627,0.001036962856938887,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,91,21,70,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-07-01,2011,7,PE17,84947.6403140656,0.511027278183338,292.50796007255826,76.05075596159011,304.95966646058014,287.9174052232321,97143.97946486135,296.9882217070576,0.4698297296753056,0.2705488556633362,-0.14841519861929733,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,74,30,44,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-08-01,2011,8,PE17,84947.6403140656,0.5457527792112873,290.96840545705794,66.05472556561406,307.707639142832,287.4965777867076,97148.71356787096,297.73909948908465,0.3817221053577474,0.2615775035513514,-0.07451341492789758,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,41,16,25,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-09-01,2011,9,PE17,84947.6403140656,0.4722948269938804,293.7234622233158,74.84866847660547,307.8436635055599,292.49060054660015,97137.81917416821,298.5118659273959,1.424137873062535,0.0799244395160751,0.1604895487326692,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,46,18,28,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-10-01,2011,10,PE17,84947.6403140656,0.3313150474027187,295.2161670847393,85.21093807155154,305.383157030485,292.5172523511943,96818.0566423006,297.8681466690661,2.704397176316059,0.31117226823393174,-0.2797207958626634,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,142,48,94,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-11-01,2011,11,PE17,84947.6403140656,0.38234910368745495,295.40920867823155,85.05849150681803,305.6536817548359,291.6448209902713,96788.7490394289,298.09517165466104,2.3535088367654198,0.11342228455071111,-0.1465471063986252,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,98,36,62,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2011-12-01,2011,12,PE17,84947.6403140656,0.177421254789056,295.38046838094743,87.95031330340304,304.62095492401284,293.27177608473664,96832.48052119797,297.50676537567085,3.8870230583783845,0.35676249624793543,-0.3234479391580852,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,27,13,14,96.84230380715665,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-01-01,2012,1,PE17,84947.6403140656,0.16545862873212008,295.26231636074266,87.6360428566108,304.093106827758,293.91910221638375,96855.00620963231,297.4462148125191,4.280032769367719,0.5136348074889807,-0.610485591994173,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,101,29,72,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-02-01,2012,2,PE17,84947.6403140656,0.15373348796612304,294.99125344371225,90.0508563356845,304.10827861399963,292.7613505435199,96855.16372907413,296.7190211240308,6.568130914391897,0.5150888891380978,-0.6730032669997719,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,95,24,71,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-03-01,2012,3,PE17,84947.6403140656,0.25444034029554397,295.08165768964534,88.05653338530935,304.15748509151604,291.6856182117527,97033.76684324497,297.18288393637204,3.5128415875581958,-0.060223005710958635,-0.07436555041780499,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,151,40,111,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-04-01,2012,4,PE17,84947.6403140656,0.23897456480812987,295.3516040287008,89.87632743639183,303.9622041632792,289.3047053258317,97007.49005729548,297.11635389344116,3.385511874745437,0.17933291614263513,-0.23221055977447855,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,269,72,197,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-05-01,2012,5,PE17,84947.6403140656,0.4210215375939857,294.0357193742815,86.11635394651371,303.34567630153043,289.1747254652477,97160.36949688078,296.4889143259127,1.7511997596168587,-0.09935669228323951,-0.06068356883402207,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,237,81,156,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-06-01,2012,6,PE17,84947.6403140656,0.46731219225807585,293.35047707836986,85.8244794393987,302.4803151766456,286.50062918402216,97272.94177973806,295.84697174207986,0.7892754764976059,0.1876414350153151,-0.3056145678804355,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,249,100,149,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-07-01,2012,7,PE17,84947.6403140656,0.5235371785929854,291.649848334474,77.36394466615828,304.15008568807554,286.3839146859275,97293.53065029946,295.8231368733074,0.3731190654569598,-0.07551407895547287,0.2107503031631074,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,119,46,73,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-08-01,2012,8,PE17,84947.6403140656,0.5566480098477726,292.2202248470607,72.74897841218316,306.2407698792894,288.69494284974866,97264.60581616519,297.433097472419,0.4202520796725245,0.0030403729770419638,0.35774524099567884,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,41,16,25,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-09-01,2012,9,PE17,84947.6403140656,0.5281386012869814,293.46496813935164,71.05180126781147,307.94179292109413,291.16960016281485,97129.25779808,299.1209904819919,1.1081667403308078,0.4160818627970671,-0.13281789891756202,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,31,8,23,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-10-01,2012,10,PE17,84947.6403140656,0.37638854835365676,295.3690859857872,84.63894493393879,305.6830429926112,289.98072982075246,96895.4706357827,298.1383092033121,2.621043246564197,0.4275578734819836,-0.3447624943233423,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,124,49,75,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-11-01,2012,11,PE17,84947.6403140656,0.24960056620317042,295.83166767932863,86.4975869262511,305.94640501136587,294.4059289739775,96764.67687981397,298.2446164477033,3.5116392484184287,0.4687433378159847,-0.5046970176295814,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,396,116,280,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2012-12-01,2012,12,PE17,84947.6403140656,0.18176844314313342,295.54264673705467,88.49198038042464,304.7557602988006,293.8911786907109,96774.6844581987,297.56899663381154,4.232212728278603,0.7791323940570379,-0.8814485893971709,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,234,84,150,96.62433749451183,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2013-01-01,2013,1,PE17,84947.6403140656,0.2531675904094123,295.48104646598927,85.13753145420087,306.00197321534404,293.2569536092247,96949.10070216034,298.1531636702538,4.002058579551842,0.38936856075932474,-0.42745188019653796,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,197,65,132,96.46097460724212,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2013-02-01,2013,2,PE17,84947.6403140656,0.18084240462419668,295.8402723936449,90.19986776793806,305.0714011773619,294.06976090071805,96878.37617188538,297.551387393411,5.182009366974836,0.28576635803492284,-0.4750466496606733,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,270,75,195,96.46097460724212,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
2013-03-01,2013,3,PE17,84947.6403140656,0.24076272850248978,295.41791091066534,87.16208081219908,304.80402922726677,293.45372916635745,96982.92384149958,297.6951789512536,3.7774301514197295,0.17081734497445797,-0.3260310376206761,1102.0572756090148,358.3782248351609,163.1912929660118,138.75931378396723,35856.98407000791,161203,61776,99427,132484,28720,379,95,284,96.46097460724212,0.03038536805,23178,5490,1271,2043,4923,350,1842,196,88,33024,6357,0.0,0.0,1.0,14422,3910,5285,1314,11428,588,2142,292,42720,505,2629,4295,775,460,114,0,473
